lng,lat,Name,description,altitudeMode,X_ADDR,Y_ADDR,NAME2,HYPERLINK,PHOTOURL,Last Modified,Latitude,FMEL_UPD_D,Longtitude,Opening Hours,SHAPE,ADDRESSPOSTALCODE,URL Path,ADDRESSSTREETNAME,INC_CRC,Image Text,DESCRIPTION2,Field_1,Image By,Description3
103.912187,1.300784,East Coast Park Singapore,"With so many attractions packed into the 15-km stretch of beaches at East Coast Park, you?€?ll never run out of things to do.",clampToGround,36777.3479,31459.7412,,"<a target=""_blank"" href=""http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&amp;task=parks&amp;id=14&amp;Itemid=371"">http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&amp;task=parks&amp;id=14&amp;Itemid=371</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/east-coast-park-carousel03-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/east-coast-park-carousel03-rect.jpg</a>",2015-10-02T14:29:32.607+08:00,1.300784,1/9/2017 14:59,103.912187,,Point,0,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/east-coast-park.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/east-coast-park.html</a>",Along East Coast Parkway and East Coast Park Service Road,7857B89E1D54DD1E,"Whether you prefer water sports, rollerblading or cycling, find a myriad of things to do at East Coast Park, Singapore.",,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/east-coast-park.html,Joel Chua DY,
103.8605232,1.2230965,"Kusu Island, Singapore","Kusu Island lies to the south of Singapore, and has a wonderful mix of local heritage and beach activities.",clampToGround,31027.7192,22869.3386,,"<a target=""_blank"" href=""http://www.sentosa.com.sg/en/nature/southern-islands/kusu-island/"">http://www.sentosa.com.sg/en/nature/southern-islands/kusu-island/</a>",,2015-09-09T09:44:33.992+08:00,1.223097,1/9/2017 14:59,103.860523,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/singapore-islands/kusu-island.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/singapore-islands/kusu-island.html</a>",Kusu Island,986FE9B794D5E201,,,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/singapore-islands/kusu-island.html,,
103.799724,1.279069,HortPark,HortPark is a gorgeous collection of stunning gardens and plants that will make you  forget about the bustle of city.,clampToGround,24261.1939,29058.496,,"<a target=""_blank"" href=""http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&amp;task=parks&amp;id=17&amp;Itemid=73"">http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&amp;task=parks&amp;id=17&amp;Itemid=73</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/hortpark-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/hortpark-carousel01-rect.jpg</a>",2015-09-09T09:47:25.899+08:00,1.279069,1/9/2017 14:59,103.799724,"Daily, 6am ?€?10pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/hortpark.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/hortpark.html</a>",33 Hyderabad Road,E60460B170B57ADD,"Escape the buzz of the city at HortPark, Singapore.",,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/hortpark.html,National Parks Board,
103.8195254,1.2573388,Adventure Cove Waterpark??? Singapore,Adventure Cove Waterpark??? Singapore at Resorts World??? Sentosa promises a day of wet and wild fun in the sun.,clampToGround,26464.9175,26655.6626,,"<a target=""_blank"" href=""http://www.rwsentosa.com/language/en-US/Homepage/Attractions/MarineLifePark/AdventureCoveWaterpark"">http://www.rwsentosa.com/language/en-US/Homepage/Attractions/MarineLifePark/AdventureCoveWaterpark</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/adventure-cove-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/adventure-cove-carousel01-rect.jpg</a>",2015-09-23T19:20:35.693+08:00,1.257339,1/9/2017 14:59,103.819525,"Daily, 10am ?€? 6pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/adventure-cove.html"">www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/adventure-cove.html</a>","8 Sentosa Gateway, Sentosa Island",8745BEC88DC191EB,"Adventure Cove Waterpark???, Singapore is the perfect place to have fun with loved ones.",,www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/adventure-cove.html,,
103.84435,1.28351,"Chinatown Heritage Centre, Singapore","At the Chinatown Heritage Centre, experience how Singapore?€?s early Chinese migrants once lived and learn more about local Chinese culture.",clampToGround,29227.7061,29549.5371,,"<a target=""_blank"" href=""http://www.singaporechinatown.com.sg/"">http://www.singaporechinatown.com.sg/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/chinatown-heritage-centre-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/chinatown-heritage-centre-carousel01-rect.jpg</a>",2015-11-02T10:16:52.847+08:00,1.28351,1/9/2017 14:59,103.84435,"Daily, 9am ?€? 8pm,Last entry at 7pm.*Chinatown Heritage Centre will be closed for renovation from 1 October 2014 till end-2015.",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/chinatown-heritage-centre.html"">www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/chinatown-heritage-centre.html</a>",48 Pagoda Street,255C03B58EE7B003,Learn more about local Chinese culture at the Singapore Chinatown Heritage Centre.,,www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/chinatown-heritage-centre.html,Joel Chua DY,
103.86285,1.30291,Hajjah Fatimah Mosque,"With its tilting European-style minaret and Chinese tiling, the Hajjah Fatimah Mosque is one of the most unique mosques in Singapore.",clampToGround,31286.5785,31694.7056,,,/content/dam/desktop/global/see-do-singapore/architecture/hajjah-fatimah-mosque-carousel01-rect.jpg,2015-11-02T09:55:25.479+08:00,1.30291,1/9/2017 14:59,103.86285,"Daily, 9am ?€?9pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/architecture/historical/hajjah-fatimah-mosque.html"">www.yoursingapore.com/en/see-do-singapore/architecture/historical/hajjah-fatimah-mosque.html</a>",4001 Beach Road,7E566C807458EAF9,The Hajjah Fatimah Mosque in Singapore features an intriguing blend of cross-cultural architectural influences.,,www.yoursingapore.com/en/see-do-singapore/architecture/historical/hajjah-fatimah-mosque.html,,
103.83731,1.27731,NUS Baba House - Singapore Peranakan Architecture,"NUS Baba House is a heritage house that gives a rich look at Singapore's Peranakan community, thanks to beautifully preserved architecture and artefacts.",clampToGround,28444.2132,28863.9707,,"<a target=""_blank"" href=""http://www.nus.edu.sg/museum/baba"">http://www.nus.edu.sg/museum/baba</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/baba-house-carousel02-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/baba-house-carousel02-rect.jpg</a>",2015-11-02T10:05:26.618+08:00,1.27731,1/9/2017 14:59,103.83731,"Visits are by appointment only.Visitors must sign up in advance for heritage tours which fall on:Monday, 2pm ?€? 3pm,Tuesday, 6.30pm ?€? 7.30pm,Thursday, 10am ?€? 11am,Saturday, 11am ?€? 12pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/nus-baba-house.html"">www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/nus-baba-house.html</a>",157 Neil Road,0DA5B95C21C26A5A,Beautifully preserved architecture and artefacts make the NUS Baba House a must-visit.,,www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/nus-baba-house.html,,
103.85528,1.28986,Esplanade Theatre,The Esplanade is boldly designed performing arts centre that has become a memorable part of Singapore?€?s skyline.,clampToGround,30444.1189,30251.6951,,"<a target=""_blank"" href=""http://www.esplanade.com"">http://www.esplanade.com</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/the-esplanade-theatres-on-the-bay-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/the-esplanade-theatres-on-the-bay-carousel01-rect.jpg</a>",2015-11-02T09:14:44.054+08:00,1.28986,1/9/2017 14:59,103.85528,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/architecture/modern/esplanade-theatres-on-the-bay.html"">www.yoursingapore.com/en/see-do-singapore/architecture/modern/esplanade-theatres-on-the-bay.html</a>",1 Esplanade Drive,CBF71A2C5371C288,Catch a world-class opera or pop concert at Singapore?€?s premier performing arts centre.,,www.yoursingapore.com/en/see-do-singapore/architecture/modern/esplanade-theatres-on-the-bay.html,,
103.846522,1.285563,PARKROYAL on Pickering,PARKROYAL on Pickering is a luxurious garden oasis in downtown Singapore.,clampToGround,29469.4305,29776.5482,,"<a target=""_blank"" href=""http://www.parkroyalhotels.com/en/hotels-resorts/singapore/pickering.html"">http://www.parkroyalhotels.com/en/hotels-resorts/singapore/pickering.html</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/parkroyal-pickering-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/parkroyal-pickering-carousel01-rect.jpg</a>",2015-11-02T09:34:05.378+08:00,1.285563,1/9/2017 14:59,103.846522,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/architecture/modern/parkroyal-on-pickering.html"">www.yoursingapore.com/en/see-do-singapore/architecture/modern/parkroyal-on-pickering.html</a>",3 Upper Pickering Street,86BB3E462786BDFE,Pamper yourself and save the world at the same time at PARKROYAL on Pickering.,,www.yoursingapore.com/en/see-do-singapore/architecture/modern/parkroyal-on-pickering.html,,
103.85128,1.2897,Old Supreme Court Singapore,"Due to reopen as the National Gallery Singapore, the Old Supreme Court is in itself a masterpiece of classical art.",clampToGround,29998.953,30233.9997,,"<a target=""_blank"" href=""http://app.supremecourt.gov.sg/"">http://app.supremecourt.gov.sg/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/old-supreme-court-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/old-supreme-court-carousel01-rect.jpg</a>",2015-11-02T09:51:34.087+08:00,1.2897,1/9/2017 14:59,103.85128,Expected to open in 2015,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/architecture/historical/old-supreme-court.html"">www.yoursingapore.com/en/see-do-singapore/architecture/historical/old-supreme-court.html</a>",1 St Andrew's Road,18E4CDB43DDACBCD,The Old Supreme Court lends a stately presence to the heart of Singapore city.,,www.yoursingapore.com/en/see-do-singapore/architecture/historical/old-supreme-court.html,,
103.85986,1.30309,"Malay Heritage Centre, Singapore",The Malay Heritage Centre is a must-visit if you?€?re keen on learning about the rich heritage and culture of Singapore?€?s Malay community.,clampToGround,30953.8185,31714.6052,,"<a target=""_blank"" href=""http://www.malayheritage.org.sg"">http://www.malayheritage.org.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/malay-heritage-centre-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/malay-heritage-centre-carousel01-rect.jpg</a>",2015-11-02T10:08:04.332+08:00,1.30309,1/9/2017 14:59,103.85986,"Malay Heritage Centre Museum, Tuesday to Sunday, 10am ?€? 6pm, Closed on Monday, Malay Heritage Centre Compound, Tuesday to Sunday, 8am ?€? 8pm, Friday and Saturday, 8am ?€? 10pm, Closed on Monday",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/malay-heritage-centre.html"">www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/malay-heritage-centre.html</a>",85 Sultan Gate,40BEA3C445A32C7D,Delve into the rich heritage and culture of Singapore?€?s Malay community.,,www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/malay-heritage-centre.html,,
103.85404,1.29579,Raffles Singapore,"Sip a Singapore Sling beneath the whirling fans at the Long Bar, and let the tranquil charms of Raffles Singapore bring you back into another era.",clampToGround,30306.112,30907.4027,,"<a target=""_blank"" href=""http://www.raffleshotel.com"">http://www.raffleshotel.com</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/raffles-hotel-carousel03-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/raffles-hotel-carousel03-rect.jpg</a>",2015-11-02T10:11:09.028+08:00,1.29579,1/9/2017 14:59,103.85404,"Daily, 24 hours",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/architecture/historical/raffles-hotel.html"">www.yoursingapore.com/en/see-do-singapore/architecture/historical/raffles-hotel.html</a>",1 Beach Road,3EE5CC583F1EA3CF,The iconic Raffles Hotel has been home to both tall tales and famous folks.,,www.yoursingapore.com/en/see-do-singapore/architecture/historical/raffles-hotel.html,"Raffles Hotel, Singapore",
103.85238,1.28704,"Dalhousie Obelisk, a Singapore Landmark",Dalhousie Obelisk at Empress Place is a famous architectural landmark in Singapore.,clampToGround,30121.3759,29939.8715,,,"<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/dalhousie-obelisk-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/dalhousie-obelisk-carousel01-rect.jpg</a>",2015-10-26T14:38:19.671+08:00,1.28704,1/9/2017 14:59,103.85238,Daily,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/history/memorials/dalhousie-obelisk.html"">www.yoursingapore.com/en/see-do-singapore/history/memorials/dalhousie-obelisk.html</a>",1 Empress Place,77132707AEC29309,The Dalhousie Obelisk is a historically significant piece of Singapore architecture.,,www.yoursingapore.com/en/see-do-singapore/history/memorials/dalhousie-obelisk.html,Joel Chua DY,
103.850845,1.287766,Raffles Statue ?€? Sir Stamford Raffles Landing Site,"Raffles Statue depicts the founder of modern Singapore, Sir Stamford Raffles. Two statues exist today, at the Raffles Landing Site and Empress Place.",clampToGround,29950.5427,30020.1476,,,,2015-10-26T14:48:54.546+08:00,1.287766,1/9/2017 14:59,103.850845,Daily,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/history/memorials/sir-raffles-statue-landing-site.html"">www.yoursingapore.com/en/see-do-singapore/history/memorials/sir-raffles-statue-landing-site.html</a>","Raffles Landing Site , 59 Boat Quay",DC70E9FD55023AA1,,,www.yoursingapore.com/en/see-do-singapore/history/memorials/sir-raffles-statue-landing-site.html,,
103.854217,1.289954,Indian National Army (INA) Monument in Singapore,The Indian National Army (INA) Monument at Esplanade Park is a memorial that was built in 1995 to mark the 50th anniversary of the end of World War II.,clampToGround,30325.8159,30262.0881,,"<a target=""_blank"" href=""http://www.nhb.gov.sg/places/historic-sites/indian-national-army-memorial"">http://www.nhb.gov.sg/places/historic-sites/indian-national-army-memorial</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/indian-national-army-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/indian-national-army-carousel01-rect.jpg</a>",2015-10-26T15:02:55.258+08:00,1.289954,1/9/2017 14:59,103.854217,Daily,Point,0,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/history/memorials/indian-national-army-monument.html"">www.yoursingapore.com/en/see-do-singapore/history/memorials/indian-national-army-monument.html</a>",Esplanade Park,54D00ED8E4C566FC,The Indian National Army Monument tells an intriguing story of Singapore's past.,,www.yoursingapore.com/en/see-do-singapore/history/memorials/indian-national-army-monument.html,,
103.79433,1.27954,Reflections at Bukit Chandu: Singapore War Memorial,"Reflections at Bukit Chandu relives the Battle of Pasir Panjang, one of the fiercest battles fought against the Japanese in Singapore during World War II.",clampToGround,23660.8859,29110.5853,,"<a target=""_blank"" href=""http://www.nhb.gov.sg/museums/reflections-at-bukit-chandu"">http://www.nhb.gov.sg/museums/reflections-at-bukit-chandu</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/reflections-at-bukit-chandu-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/reflections-at-bukit-chandu-carousel01-rect.jpg</a>",2015-10-26T14:52:32.405+08:00,1.27954,1/9/2017 14:59,103.79433,"Tuesday to Sunday, 9am ?€? 5.30pm,Closed on Monday (except on public holidays)",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/history/memorials/reflections-at-bukit-chandu.html"">www.yoursingapore.com/en/see-do-singapore/history/memorials/reflections-at-bukit-chandu.html</a>",31-K Pepys Road,F1CC9FAC359E754B,Reflections at Bukit Chandu is housed in a lovingly restored colonial bungalow.,,www.yoursingapore.com/en/see-do-singapore/history/memorials/reflections-at-bukit-chandu.html,Reflections at Bukit Chandu,
103.85258,1.30779,Sri Veeramakaliamman Temple: Hindu Temple in Singapore,"Sri Veeramakaliamman Temple is one of Singapore?€?s oldest Hindu temples, in the heart of Little India.",clampToGround,30143.6168,32234.2997,,"<a target=""_blank"" href=""http://www.sriveeramakaliamman.com/"">http://www.sriveeramakaliamman.com/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/sri-veeramakaliamman-temple-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/sri-veeramakaliamman-temple-carousel01-rect.jpg</a>",2015-11-02T10:25:02.966+08:00,1.30779,1/9/2017 14:59,103.85258,"Daily, 5.30am ?€? 9.30pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/sri-veeramakaliamman-temple.html"">www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/sri-veeramakaliamman-temple.html</a>",141 Serangoon Road,B909051E514A1E58,The Sri Veeramakaliamman Temple is a distinctive landmark in the heart of Little India.,,www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/sri-veeramakaliamman-temple.html,,
103.859171,1.302379,Sultan Mosque (Masjid Sultan) Singapore,The impressive Sultan Mosque (also known as Masjid Sultan) in historic Kampong Glam is the focal point for Singapore?€?s Muslim community.,clampToGround,30877.1398,31635.9857,,"<a target=""_blank"" href=""http://www.sultanmosque.org.sg"">http://www.sultanmosque.org.sg</a>",,2015-11-02T10:27:45.190+08:00,1.302379,1/9/2017 14:59,103.859171,"Monday to Sunday:9.30am ?€? 12pm and 2pm ?€? 4pm ,Friday:2.30pm ?€? 4pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/sultan-mosque.html"">www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/sultan-mosque.html</a>",3 Muscat Street,8EAD53A17A6233BF,,,www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/sultan-mosque.html,,
103.85929,1.28624,ArtScience Museum Singapore,Catch world-class touring exhibitions at the ArtScience Museum at Marina Bay Sands.,clampToGround,30890.4018,29851.4184,,"<a target=""_blank"" href=""http://www.marinabaysands.com/museum.html"">http://www.marinabaysands.com/museum.html</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/art-science-musuem-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/art-science-musuem-carousel01-rect.jpg</a>",2015-11-02T18:21:50.005+08:00,1.28624,1/9/2017 14:59,103.85929,"Daily, 10am ?€? 7pm, Last admission at 6pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/artscience-museum.html"">www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/artscience-museum.html</a>",6 Bayfront Ave,A37D6925DE629AB0,The ArtScience Museum in Singapore hosts a variety of international touring exhibitions.,,www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/artscience-museum.html,Vincent Chong,
103.97403,1.36218,Changi Museum Singapore,Changi Museum provides an emotional exploration of Singapore?€?s wartime history during the Japanese Occupation.,clampToGround,43659.5426,38248.9163,,"<a target=""_blank"" href=""http://www.changimuseum.sg"">http://www.changimuseum.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/changi-museum-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/changi-museum-carousel01-rect.jpg</a>",2015-10-26T14:03:31.564+08:00,1.36218,1/9/2017 14:59,103.97403,"Daily, 9:30am ?€? 5pm,(Last admission: 4.30pm)",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/history/history-museums/changi-museum.html"">www.yoursingapore.com/en/see-do-singapore/history/history-museums/changi-museum.html</a>",1000 Upper Changi Road North,6620F5130495399B,Explore our wartime past by learning about the Fall of Singapore and the infamous Changi Prison.,,www.yoursingapore.com/en/see-do-singapore/history/history-museums/changi-museum.html,Joel Chua DY,
103.85439,1.29631,MINT Museum of Toys Singapore &amp; Toy Museum,Singapore's MINT Museum of Toys' vast collection of vintage toys will delight both kids and adults.,clampToGround,30345.0636,30964.9021,,"<a target=""_blank"" href=""http://www.emint.com"">http://www.emint.com</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/mint-museum-of-toys-carousel02-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/mint-museum-of-toys-carousel02-rect.jpg</a>",2015-10-26T14:08:00.518+08:00,1.29631,1/9/2017 14:59,103.85439,"Daily, 9.30am ?€? 6.30pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/history/history-museums/mint-musuem-of-toys.html"">www.yoursingapore.com/en/see-do-singapore/history/history-museums/mint-musuem-of-toys.html</a>",26 Seah Street,F0E7EFFBBA4995AA,"More than 50,000 vintage toys from as many as 40 countries are on display at this Singapore toy museum.",,www.yoursingapore.com/en/see-do-singapore/history/history-museums/mint-musuem-of-toys.html,,
103.84572,1.27828,"Red Dot Design Museum, Singapore","The Red Dot Design Museum holds more than 1,000 products and items that are winners for their good design.",clampToGround,29380.1786,28971.2313,,"<a target=""_blank"" href=""http://museum.red-dot.sg"">http://museum.red-dot.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/red-dot-design-museum-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/red-dot-design-museum-carousel01-rect.jpg</a>",2015-10-20T12:16:22.647+08:00,1.27828,1/9/2017 14:59,103.84572,"Monday - Friday, 11am ?€? 6 pm, Saturday and Sunday, 11am ?€? 8 pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/red-dot-design-museum.html"">www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/red-dot-design-museum.html</a>","28 Maxwell Road, Red Dot Traffic",ACB1EE06342F2F04,Award-winning exhibits at the Red Dot Design Museum in Singapore are sure to delight design fans.,,www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/red-dot-design-museum.html,Red Dot Museum,
103.7726864,1.3017749,"NUS University Museum, Singapore",Get a deeper insight into Asian art and artefacts at NUS Museum at Singapore?€?s leading university.,clampToGround,21252.1858,31569.254,,"<a target=""_blank"" href=""http://www.nus.edu.sg/cfa/museum/"">http://www.nus.edu.sg/cfa/museum/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/nus-museum-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/nus-museum-carousel01-rect.jpg</a>",2015-10-20T11:32:34.809+08:00,1.301775,1/9/2017 14:59,103.772686,"Tuesday to Friday, 10am ?€? 7.30pm,Saturday and Sunday, 10am ?€? 6pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/nus-museum.html"">www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/nus-museum.html</a>","50 Kent Ridge Crescent, National University of Singapore",2F015A9E349662CD,"The NUS Museum in Singapore houses more than 8,000 exhibits that take you back to the past.",,www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/nus-museum.html,,
103.789423,1.403732,River Safari Singapore,The River Safari Singapore is a fascinating new wildlife park that recreates life in and around the world?€?s rivers.,clampToGround,23115.0226,42843.1142,,"<a target=""_blank"" href=""http://www.riversafari.com.sg"">http://www.riversafari.com.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/river-safari-singapore-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/river-safari-singapore-carousel01-rect.jpg</a>",2015-09-22T10:33:35.047+08:00,1.403732,1/9/2017 14:59,103.789423,"Daily, 10am - 7pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/river-safari-singapore.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/river-safari-singapore.html</a>",80 Mandai Lake Road,7A36215ED26BB17C,"Meet manatees, monkeys and more as you ride the world's rivers at River Safari, Singapore.",,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/river-safari-singapore.html,,
103.84982,1.30723,Little India Singapore: History &amp; Culture,"Little India is a buzzing historic district that shows off the best of Singapore?€?s Indian community, from vibrant culture to ethnic-inspired shopping.",clampToGround,29836.4549,32172.3757,,"<a target=""_blank"" href=""http://www.littleindia.com.sg/"">http://www.littleindia.com.sg/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/little-india-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/little-india-carousel01-rect.jpg</a>",2015-10-12T15:10:33.979+08:00,1.30723,1/9/2017 14:59,103.84982,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/little-india.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/little-india.html</a>",60 Bukit Timah Road,DA42B5D8A31A6643,"Immerse yourself in the rich culture of Little India, Singapore.",,www.yoursingapore.com/en/see-do-singapore/places-to-see/little-india.html,,
